date,location,region,population,cases,casechange,caserate,deaths,deathrate
2022-06-16,Los Angeles - Valley Village,SFV,24720,6699,14,27100,95,384
2022-06-16,Los Angeles - Van Nuys,SFV,93193,31933,34,34265,427,458
2022-06-16,Los Angeles - Venice,W,33885,7490,22,22104,30,89
2022-06-16,Los Angeles - Vermont Knolls,S,17200,6412,6,37279,76,442
2022-06-16,Los Angeles - Vermont Square,S,7657,3247,1,42406,36,470
2022-06-16,Los Angeles - Vermont Vista,S,41186,16073,22,39025,128,311
2022-06-16,Los Angeles - Vernon Central,S,51998,22354,20,42990,197,379
2022-06-16,Los Angeles - Victoria Park,MLA,8399,2409,4,28682,18,214
2022-06-16,Los Angeles - View Heights,S,3694,828,1,22415,9,244
2022-06-16,Los Angeles - Watts,S,42674,16763,11,39282,138,323
2022-06-16,Los Angeles - Wellington Square,MLA,4915,1523,0,30987,13,264
2022-06-16,Los Angeles - West Adams,MLA,27630,9252,17,33485,177,641
2022-06-16,Los Angeles - West Hills,SFV,40545,9797,9,24163,142,350
2022-06-16,Los Angeles - West Los Angeles,W,37636,8839,32,23485,70,186
2022-06-16,Los Angeles - West Vernon,S,53643,21297,22,39701,241,449
2022-06-16,Los Angeles - Westchester,W,51603,10311,27,19981,67,130
2022-06-16,Los Angeles - Westlake,MLA,59354,17848,21,30070,362,610
2022-06-16,Los Angeles - Westwood,W,54109,12992,31,24011,40,74
2022-06-16,Los Angeles - Wholesale District,MLA,36129,17022,3,47115,138,382
2022-06-16,Los Angeles - Wilmington,SB,56487,20336,13,36001,135,239
2022-06-16,Los Angeles - Wilshire Center,MLA,50170,13839,17,27584,148,295
2022-06-16,Los Angeles - Winnetka,SFV,51785,16357,14,31586,123,238
2022-06-16,Los Angeles - Woodland Hills,SFV,68056,16386,27,24078,119,175
2022-06-16,Unincorporated - Acton,AV,7971,1614,1,20248,17,213
2022-06-16,Unincorporated - Agua Dulce,AV,4158,826,0,19865,6,144
2022-06-16,Unincorporated - Altadena,SGV,43620,9126,15,20922,99,227
2022-06-16,Unincorporated - Anaverde,AV,1508,338,0,22414,1,66
2022-06-16,Unincorporated - Angeles National Forest,AV,1245,79,0,6345,1,80
2022-06-16,Unincorporated - Arcadia,SGV,7981,1600,10,20048,19,238
2022-06-16,Unincorporated - Athens Village,S,4897,2398,5,48969,39,796
2022-06-16,Unincorporated - Athens-Westmont,S,42442,14907,13,35123,154,363
2022-06-16,Unincorporated - Avocado Heights,SGV,6775,2320,4,34244,21,310
2022-06-16,Unincorporated - Azusa,SGV,15923,5142,2,32293,52,327
2022-06-16,Unincorporated - Bassett,SGV,14817,5007,6,33792,55,371
2022-06-16,Unincorporated - Bouquet Canyon,SFV,1073,157,0,14632,2,186
2022-06-16,Unincorporated - Bradbury,SGV,108,73,0,67593,26,24074
2022-06-16,Unincorporated - Canyon Country,SFV,7728,2848,7,36853,9,116
2022-06-16,Unincorporated - Castaic,SFV,27191,8175,8,30065,31,114
2022-06-16,Unincorporated - Cerritos,E,587,150,0,25554,2,341
2022-06-16,Unincorporated - Charter Oak,SGV,20,2,0,10000,0,0
2022-06-16,Unincorporated - Claremont,SGV,702,106,0,15100,5,712
2022-06-16,Unincorporated - Covina (Charter Oak),SGV,13144,3842,7,29230,26,198
2022-06-16,Unincorporated - Covina,SGV,16819,5082,5,30216,57,339
2022-06-16,Unincorporated - Del Aire,SB,4393,979,3,22285,4,91
2022-06-16,Unincorporated - Del Rey,W,318,104,0,32704,1,314
2022-06-16,Unincorporated - Del Sur,AV,2415,577,1,23892,3,124
2022-06-16,Unincorporated - Desert View Highlands,AV,2493,782,1,31368,13,521
2022-06-16,Unincorporated - Duarte,SGV,4428,1574,1,35547,14,316
2022-06-16,Unincorporated - East Covina,SGV,329,77,0,23404,1,304
2022-06-16,Unincorporated - East La Mirada,E,5292,1301,1,24584,13,246
2022-06-16,Unincorporated - East Lancaster,AV,114,43,-1,37719,0,0
2022-06-16,Unincorporated - East Los Angeles,E,125268,49974,37,39893,538,429
2022-06-16,Unincorporated - East Pasadena,SGV,6403,338,0,5279,11,172
2022-06-16,Unincorporated - East Rancho Dominguez,S,15308,5214,5,34061,64,418
2022-06-16,Unincorporated - East Whittier,E,5306,1159,1,21843,10,188
2022-06-16,Unincorporated - El Camino Village,SB,8791,1994,3,22682,16,182
2022-06-16,Unincorporated - El Monte,SGV,145,53,-1,36552,0,0
2022-06-16,Unincorporated - Elizabeth Lake,AV,1661,220,0,13245,1,60
2022-06-16,Unincorporated - Florence-Firestone,S,64705,27110,26,41898,261,403
2022-06-16,Unincorporated - Franklin Canyon,MLA,12,1,0,8333,0,0
2022-06-16,Unincorporated - Glendora,SGV,660,174,0,26364,3,455
2022-06-16,Unincorporated - Hacienda Heights,SGV,55925,12715,28,22735,134,240
2022-06-16,Unincorporated - Harbor Gateway,S,1,5,0,500000,0,0
2022-06-16,Unincorporated - Hawthorne,SB,2514,630,0,25060,5,199
2022-06-16,Unincorporated - Hi Vista,AV,1098,139,0,12659,2,182
2022-06-16,Unincorporated - Kagel/Lopez Canyons,SFV,1412,556,-1,39377,3,212
2022-06-16,Unincorporated - La Crescenta-Montrose,SFV,19802,3239,15,16358,25,126
2022-06-16,Unincorporated - La Habra Heights,E,676,17,0,2515,1,148
2022-06-16,Unincorporated - La Rambla,SGV,2075,635,0,30602,25,1205
2022-06-16,Unincorporated - La Verne,SGV,2040,538,0,26373,2,98
2022-06-16,Unincorporated - Ladera Heights,W,7071,1458,5,20619,18,255
2022-06-16,Unincorporated - Lake Hughes,AV,668,166,1,24850,1,150
2022-06-16,Unincorporated - Lake Los Angeles,AV,12994,3520,0,27089,27,208
2022-06-16,Unincorporated - Lake Manor,SFV,1643,374,0,22763,2,122
2022-06-16,Unincorporated - Lakewood,E,114,1,0,877,0,0
2022-06-16,Unincorporated - Lennox,SB,22542,6651,10,29505,67,297
2022-06-16,Unincorporated - Leona Valley,AV,1751,274,0,15648,5,286
2022-06-16,Unincorporated - Littlerock,AV,4021,1229,-1,30565,9,224
2022-06-16,Unincorporated - Littlerock/Juniper Hills,AV,1297,285,1,21974,4,308
2022-06-16,Unincorporated - Littlerock/Pearblossom,AV,3569,1088,0,30485,14,392
2022-06-16,Unincorporated - Llano,AV,877,106,1,12087,2,228
2022-06-16,Unincorporated - Marina del Rey,W,9411,1919,4,20391,4,43
2022-06-16,Unincorporated - Miracle Mile,MLA,0,0,0,0,0,0
2022-06-16,Unincorporated - Monrovia,SGV,3881,936,3,24117,4,103
2022-06-16,Unincorporated - Newhall,SFV,220,89,0,40455,1,455
2022-06-16,Unincorporated - North Lancaster,AV,1198,352,0,29382,4,334
2022-06-16,Unincorporated - North Whittier,W,8360,2538,2,30359,34,407
2022-06-16,Unincorporated - Northeast San Gabriel,SGV,24036,4563,10,18984,51,212
2022-06-16,Unincorporated - Padua Hills,SGV,215,29,0,13488,0,0
2022-06-16,Unincorporated - Palmdale,AV,842,219,0,26010,5,594
2022-06-16,Unincorporated - Palos Verdes Peninsula,SB,621,74,0,11916,0,0
2022-06-16,Unincorporated - Pearblossom/Llano,AV,1956,336,0,17178,3,153
2022-06-16,Unincorporated - Pellissier Village,SGV,619,316,0,51050,1,162
2022-06-16,Unincorporated - Placerita Canyon,SGV,460,16,0,3478,0,0
2022-06-16,Unincorporated - Pomona,SGV,1938,148,0,7637,3,155
2022-06-16,Unincorporated - Quartz Hill,AV,12906,3277,3,25391,36,279
2022-06-16,Unincorporated - Rancho Dominguez,S,2661,990,2,37204,6,225
2022-06-16,Unincorporated - Roosevelt,S,931,227,0,24382,2,215
2022-06-16,Unincorporated - Rosewood,S,1286,402,0,31260,6,467
2022-06-16,Unincorporated - Rosewood/East Gardena,S,1193,431,1,36127,6,503
2022-06-16,Unincorporated - Rosewood/West Rancho Dominguez,S,3361,1128,0,33561,18,536
2022-06-16,Unincorporated - Rowland Heights,SGV,51023,9637,23,18888,108,212
2022-06-16,Unincorporated - San Clemente Island,SB,0,0,0,0,0,0
2022-06-16,Unincorporated - San Francisquito Canyon/Bouquet Canyon,SFV,858,36,0,4196,0,0
2022-06-16,Unincorporated - San Jose Hills,SGV,20221,6635,2,32812,97,480
2022-06-16,Unincorporated - San Pasqual,SGV,2035,70,0,3440,1,49
2022-06-16,Unincorporated - Sand Canyon,AV,308,50,0,16234,0,0
2022-06-16,Unincorporated - Santa Catalina Island,SB,267,670,0,250936,5,1873
2022-06-16,Unincorporated - Santa Monica Mountains,W,18621,3150,8,16916,19,102
2022-06-16,Unincorporated - Saugus,SFV,155,347,0,223871,1,645
2022-06-16,Unincorporated - Saugus/Canyon Country,SFV,356,98,0,27528,1,281
2022-06-16,Unincorporated - South Antelope Valley,AV,455,95,0,20879,1,220
2022-06-16,Unincorporated - South El Monte,SGV,1795,641,0,35710,6,334
2022-06-16,Unincorporated - South San Gabriel,SGV,8848,2200,7,24864,57,644
2022-06-16,Unincorporated - South Whittier,SGV,59222,17946,16,30303,189,319
2022-06-16,Unincorporated - Southeast Antelope Valley,AV,781,201,0,25736,1,128
2022-06-16,Unincorporated - Stevenson Ranch,SFV,20966,4609,13,21983,15,72
2022-06-16,Unincorporated - Sun Village,AV,6036,1868,0,30948,19,315
2022-06-16,Unincorporated - Sunrise Village,SGV,1296,430,0,33179,2,154
2022-06-16,Unincorporated - Twin Lakes/Oat Mountain,SFV,1658,347,1,20929,4,241
2022-06-16,Unincorporated - Val Verde,AV,3309,897,2,27108,3,91
2022-06-16,Unincorporated - Valencia,SFV,3072,759,3,24707,2,65
2022-06-16,Unincorporated - Valinda,SGV,23371,7840,12,33546,98,419
2022-06-16,Unincorporated - View Park/Windsor Hills,S,11635,2817,4,24211,22,189
2022-06-16,Unincorporated - Walnut Park,S,16143,6362,3,39410,65,403
2022-06-16,Unincorporated - West Antelope Valley,AV,1511,142,0,9398,2,132
2022-06-16,Unincorporated - West Carson,SB,22086,6091,6,27579,169,765
2022-06-16,Unincorporated - West Chatsworth,SFV,12,4,0,33333,0,0
2022-06-16,Unincorporated - West LA,W,952,619,-2,65021,21,2206
2022-06-16,Unincorporated - West Puente Valley,SGV,9835,3373,6,34296,37,376
2022-06-16,Unincorporated - West Rancho Dominguez,S,1359,408,0,30022,9,662
2022-06-16,Unincorporated - West Whittier/Los Nietos,E,26925,8648,6,32119,111,412
2022-06-16,Unincorporated - Westfield/Academy Hills,TBD,1300,187,0,14385,0,0
2022-06-16,Unincorporated - Westhills,SFV,839,142,0,16925,1,119
2022-06-16,Unincorporated - White Fence Farms,AV,3683,762,0,20690,9,244
2022-06-16,Unincorporated - Whittier Narrows,E,12,65,0,541667,1,8333
2022-06-16,Unincorporated - Whittier,SGV,3784,791,3,20904,10,264
2022-06-16,Unincorporated - Willowbrook,S,34913,14166,5,40575,133,381
2022-06-16,Unincorporated - Wiseburn,SB,6027,1543,0,25601,15,249
2022-06-16,age 0 to 4,,0,88571,119
2022-06-16,age 12 to 17,,0,251360,250
2022-06-16,age 18 to 29,,0,641234,901
2022-06-16,age 30 to 49,,0,923063,1506
2022-06-16,age 5 to 11,,0,256422,206
2022-06-16,age 50 to 64,,0,477684,760
2022-06-16,age 65 to 79,,0,187409,365
2022-06-16,age over 80,,0,60404,98
2022-06-17,City of Agoura Hills,SFV,20883,5010,14,23991,22,105
2022-06-17,City of Alhambra,SGV,86725,18873,26,21762,258,297
2022-06-17,City of Arcadia,SGV,57755,9331,36,16156,168,291
2022-06-17,City of Artesia,E,16795,4512,15,26865,88,524
2022-06-17,City of Avalon,SB,3869,64,0,1654,0,0
2022-06-17,City of Azusa,SGV,50039,14468,26,28913,159,318
2022-06-17,City of Baldwin Park,SGV,76768,24007,36,31272,390,508
2022-06-17,City of Bell Gardens,E,43071,14598,11,33893,140,325
2022-06-17,City of Bell,E,36332,14484,10,39866,144,396
2022-06-17,City of Bellflower,E,77734,24631,52,31686,267,343
2022-06-17,City of Beverly Hills,W,34519,9384,10,27184,44,127
2022-06-17,City of Bradbury,SGV,1069,67,0,6268,0,0
2022-06-17,City of Burbank,SFV,107179,25171,63,23485,327,305
2022-06-17,City of Calabasas,SFV,24323,4565,15,18768,38,156
2022-06-17,City of Carson,SB,93847,27776,58,29597,324,345
2022-06-17,City of Cerritos,E,50068,9586,49,19146,86,172
2022-06-17,City of Claremont,SGV,36485,7746,13,21231,84,230
2022-06-17,City of Commerce,E,13069,4711,5,36047,47,360
2022-06-17,City of Compton,S,99905,34265,43,34298,331,331
2022-06-17,City of Covina,SGV,49032,15512,21,31636,205,418
2022-06-17,City of Cudahy,E,24347,10411,7,42761,81,333
2022-06-17,City of Culver City,W,39865,8664,28,21733,136,341
2022-06-17,City of Diamond Bar,SGV,57515,10243,19,17809,110,191
2022-06-17,City of Downey,E,114264,37957,71,33219,383,335
2022-06-17,City of Duarte,SGV,22016,5600,22,25436,122,554
2022-06-17,City of El Monte,SGV,117269,34505,40,29424,532,454
2022-06-17,City of El Segundo,SB,16786,3276,11,19516,15,89
2022-06-17,City of Gardena,E,61310,17593,36,28695,269,439
2022-06-17,City of Glendale,SFV,206496,48023,85,23256,884,428
2022-06-17,City of Glendora,SGV,52764,12650,17,23975,247,468
2022-06-17,City of Hawaiian Gardens,E,14676,4331,3,29511,30,204
2022-06-17,City of Hawthorne,SB,88787,24020,32,27054,277,312
2022-06-17,City of Hermosa Beach,SB,19670,3815,6,19395,12,61
2022-06-17,City of Hidden Hills,SFV,1890,312,0,16508,2,106
2022-06-17,City of Huntington Park,E,59483,22861,25,38432,217,365
2022-06-17,City of Industry,SGV,437,427,2,97712,6,1373
2022-06-17,City of Inglewood,SB,113581,31128,47,27406,390,343
2022-06-17,City of Irwindale,SGV,1459,561,1,38451,8,548
2022-06-17,City of La Canada Flintridge,SGV,20693,3435,8,16600,21,101
2022-06-17,City of La Habra Heights,E,5455,171,0,3135,2,37
2022-06-17,City of La Mirada,E,49599,11232,24,22646,184,371
2022-06-17,City of La Puente,SGV,40696,13270,14,32607,152,373
2022-06-17,City of La Verne,SGV,33281,7570,14,22745,81,243
2022-06-17,City of Lakewood,E,80362,20794,61,25875,171,213
2022-06-17,City of Lancaster,AV,161570,53079,68,32852,430,266
2022-06-17,City of Lawndale,SB,33614,8659,15,25760,72,214
2022-06-17,City of Lomita,SB,20729,4760,16,22963,58,280
2022-06-17,City of Lynwood,S,72047,25728,43,35710,295,409
2022-06-17,City of Malibu,W,12961,2406,8,18563,13,100
2022-06-17,City of Manhattan Beach,SB,36000,5865,15,16292,28,78
2022-06-17,City of Maywood,E,28049,10956,11,39060,105,374
2022-06-17,City of Monrovia,SGV,38801,8984,18,23155,104,268
2022-06-17,City of Montebello,E,64375,20279,29,31501,283,440
2022-06-17,City of Monterey Park,SGV,62262,12903,36,20724,236,379
2022-06-17,City of Norwalk,E,107622,34737,50,32277,471,438
2022-06-17,City of Palmdale,AV,158968,55214,57,34733,446,281
2022-06-17,City of Palos Verdes Estates,SB,13522,1744,4,12898,12,89
2022-06-17,City of Paramount,S,56024,19584,17,34957,211,377
2022-06-17,City of Pico Rivera,E,64284,22126,38,34419,335,521
2022-06-17,City of Pomona,SGV,155933,54125,72,34711,590,378
2022-06-17,City of Rancho Palos Verdes,SB,42747,5720,16,13381,84,197
2022-06-17,City of Redondo Beach,SB,68696,11806,32,17186,71,103
2022-06-17,City of Rolling Hills Estates,SB,8113,1136,3,14002,10,123
2022-06-17,City of Rolling Hills,SB,1940,217,2,11186,3,155
2022-06-17,City of Rosemead,SGV,55350,11734,22,21200,189,341
2022-06-17,City of San Dimas,SGV,34517,8720,26,25264,128,371
2022-06-17,City of San Fernando,SFV,24612,10950,5,44490,81,329
2022-06-17,City of San Gabriel,SGV,40955,8393,28,20494,246,601
2022-06-17,City of San Marino,SGV,13277,1757,11,13233,14,105
2022-06-17,City of Santa Clarita,SFV,220421,58676,112,26620,390,177
2022-06-17,City of Santa Fe Springs,E,18364,6676,15,36354,55,299
2022-06-17,City of Santa Monica,W,92445,20395,57,22062,248,268
2022-06-17,City of Sierra Madre,SGV,10989,1734,7,15779,22,200
2022-06-17,City of Signal Hill,E,11797,3135,14,26575,13,110
2022-06-17,City of South El Monte,SGV,20885,6821,11,32660,89,426
2022-06-17,City of South Gate,E,98155,40115,58,40869,316,322
2022-06-17,City of South Pasadena,SGV,26052,4727,13,18144,61,234
2022-06-17,City of Temple City,SGV,36456,7061,13,19369,151,414
2022-06-17,City of Torrance,SB,149269,25922,90,17366,307,206
2022-06-17,City of Vernon,E,209,321,1,153589,0,0
2022-06-17,City of Walnut,SGV,30532,5500,13,18014,47,154
2022-06-17,City of West Covina,SGV,108235,31451,54,29058,366,338
2022-06-17,City of West Hollywood,W,36951,9127,44,24700,62,168
2022-06-17,City of Westlake Village,SFV,8359,317,0,3792,2,24
2022-06-17,City of Whittier,E,87431,25253,42,28883,339,388
2022-06-17,Los Angeles - Adams-Normandie,S,8202,2737,5,33370,18,219
2022-06-17,Los Angeles - Alsace,W,12445,3805,8,30575,23,185
2022-06-17,Los Angeles - Angeles National Forest,AV,40,6,0,15000,0,0
2022-06-17,Los Angeles - Angelino Heights,MLA,2502,692,3,27658,8,320
2022-06-17,Los Angeles - Arleta,SFV,34370,14310,20,41635,134,390
2022-06-17,Los Angeles - Atwater Village,MLA,14666,3951,11,26940,35,239
2022-06-17,Los Angeles - Baldwin Hills,S,31125,8149,21,26182,110,353
2022-06-17,Los Angeles - Bel Air,W,8429,1817,4,21557,6,71
2022-06-17,Los Angeles - Beverly Crest,W,12525,2752,5,21972,9,72
2022-06-17,Los Angeles - Beverlywood,W,13173,3430,12,26038,4,30
2022-06-17,Los Angeles - Boyle Heights,MLA,86884,34648,40,39878,372,428
2022-06-17,Los Angeles - Brentwood,W,30955,6728,22,21735,27,87
2022-06-17,Los Angeles - Brookside,MLA,581,118,1,20310,2,344
2022-06-17,Los Angeles - Cadillac-Corning,W,7121,1999,4,28072,14,197
2022-06-17,Los Angeles - Canoga Park,SFV,65288,21388,28,32759,209,320
2022-06-17,Los Angeles - Carthay,MLA,14363,3373,10,23484,90,627
2022-06-17,Los Angeles - Central,MLA,38992,15310,7,39264,159,408
2022-06-17,Los Angeles - Century City,W,12792,2825,8,22084,15,117
2022-06-17,Los Angeles - Century Palms/Cove,S,33766,13942,7,41290,133,394
2022-06-17,Los Angeles - Chatsworth,SFV,37061,10284,13,27749,121,326
2022-06-17,Los Angeles - Cheviot Hills,W,9171,1992,4,21721,10,109
2022-06-17,Los Angeles - Chinatown,MLA,8021,2188,5,27278,20,249
2022-06-17,Los Angeles - Cloverdale/Cochran,MLA,14553,4341,2,29829,30,206
2022-06-17,Los Angeles - Country Club Park,MLA,15153,3966,11,26173,89,587
2022-06-17,Los Angeles - Crenshaw District,S,13829,4311,9,31174,47,340
2022-06-17,Los Angeles - Crestview,W,11368,3161,6,27806,52,457
2022-06-17,Los Angeles - Del Rey,W,29936,6763,13,22592,43,144
2022-06-17,Los Angeles - Downtown,MLA,27507,13027,17,47359,68,247
2022-06-17,Los Angeles - Eagle Rock,MLA,39588,10550,19,26649,149,376
2022-06-17,Los Angeles - East Hollywood,MLA,29287,7864,17,26852,155,529
2022-06-17,Los Angeles - Echo Park,MLA,14256,3717,13,26073,26,182
2022-06-17,Los Angeles - El Sereno,MLA,41808,14157,20,33862,141,337
2022-06-17,Los Angeles - Elysian Park,MLA,5712,1495,3,26173,6,105
2022-06-17,Los Angeles - Elysian Valley,MLA,10171,2972,5,29220,33,324
2022-06-17,Los Angeles - Encino,SFV,45172,11839,25,26209,92,204
2022-06-17,Los Angeles - Exposition Park,S,44916,15308,14,34081,107,238
2022-06-17,Los Angeles - Exposition,S,3326,1052,1,31630,8,241
2022-06-17,Los Angeles - Faircrest Heights,MLA,3600,995,3,27639,6,167
2022-06-17,Los Angeles - Figueroa Park Square,S,8721,3161,0,36246,38,436
2022-06-17,Los Angeles - Florence-Firestone,S,47446,20135,21,42439,156,329
2022-06-17,Los Angeles - Glassell Park,MLA,31604,8830,16,27940,71,225
2022-06-17,Los Angeles - Gramercy Place,S,10764,3382,1,31420,42,390
2022-06-17,Los Angeles - Granada Hills,SFV,58191,17496,32,30067,253,435
2022-06-17,Los Angeles - Green Meadows,S,21505,8848,2,41144,64,298
2022-06-17,Los Angeles - Hancock Park,MLA,17039,3828,5,22466,11,65
2022-06-17,Los Angeles - Harbor City,SB,29071,7590,12,26109,51,175
2022-06-17,Los Angeles - Harbor Gateway,SB,43600,12988,10,29789,103,236
2022-06-17,Los Angeles - Harbor Pines,SB,2409,492,1,20423,3,125
2022-06-17,Los Angeles - Harvard Heights,MLA,18035,5397,3,29925,80,444
2022-06-17,Los Angeles - Harvard Park,S,37935,15566,12,41033,130,343
2022-06-17,Los Angeles - Highland Park,MLA,48391,14078,14,29092,140,289
2022-06-17,Los Angeles - Historic Filipinotown,MLA,13870,4553,5,32826,92,663
2022-06-17,Los Angeles - Hollywood Hills,MLA,29435,6080,16,20656,31,105
2022-06-17,Los Angeles - Hollywood,MLA,68254,17735,32,25984,115,168
2022-06-17,Los Angeles - Hyde Park,S,28541,9779,8,34263,113,396
2022-06-17,Los Angeles - Jefferson Park,S,8073,2680,2,33197,22,273
2022-06-17,Los Angeles - Koreatown,MLA,51692,13824,13,26742,151,292
2022-06-17,Los Angeles - Lafayette Square,MLA,4559,1361,2,29853,11,241
2022-06-17,Los Angeles - Lake Balboa,SFV,42206,13231,22,31349,92,218
2022-06-17,Los Angeles - Lakeview Terrace,SFV,13133,4853,4,36953,47,358
2022-06-17,Los Angeles - Leimert Park,S,15235,4639,12,30450,32,210
2022-06-17,Los Angeles - Lincoln Heights,MLA,32597,10740,14,32948,214,657
2022-06-17,Los Angeles - Little Armenia,MLA,8025,2565,3,31963,113,1408
2022-06-17,Los Angeles - Little Bangladesh,MLA,28343,7362,13,25975,39,138
2022-06-17,Los Angeles - Little Tokyo,MLA,3133,1177,1,37568,14,447
2022-06-17,Los Angeles - Longwood,MLA,4304,1432,3,33271,14,325
2022-06-17,Los Angeles - Los Feliz,MLA,21608,4532,18,20974,36,167
2022-06-17,Los Angeles - Manchester Square,SB,8536,2575,4,30166,22,258
2022-06-17,Los Angeles - Mandeville Canyon,W,3124,636,0,20359,1,32
2022-06-17,Los Angeles - Mar Vista,W,42471,8521,28,20063,46,108
2022-06-17,Los Angeles - Marina Peninsula,W,4360,777,1,17821,5,115
2022-06-17,Los Angeles - Melrose,MLA,77696,21890,42,28174,261,336
2022-06-17,Los Angeles - Mid-city,MLA,15030,3802,8,25296,54,359
2022-06-17,Los Angeles - Miracle Mile,MLA,17985,3932,9,21863,22,122
2022-06-17,Los Angeles - Mission Hills,SFV,24124,9939,10,41200,152,630
2022-06-17,Los Angeles - Mt. Washington,MLA,24145,6886,14,28519,75,311
2022-06-17,Los Angeles - North Hills,SFV,61576,21174,21,34387,193,313
2022-06-17,Los Angeles - North Hollywood,SFV,151422,49513,78,32699,483,319
2022-06-17,Los Angeles - Northridge,SFV,69796,20811,39,29816,219,314
2022-06-17,Los Angeles - Pacific Palisades,W,21291,4054,9,19041,18,85
2022-06-17,Los Angeles - Pacoima,SFV,76979,33411,33,43403,285,370
