date,school,community,inschool
2021-08-22,"SYLVAN PARK EEC",0,0
2021-08-22,"SYLVAN PARK EL",0,0
2021-08-22,"TAFT CHS",8,0
2021-08-22,"TAFT GIFTED/STEAM MG",2,0
2021-08-22,"TAPER AV EL STEAM MAG",0,0
2021-08-22,"TAPER AVE EL",8,0
2021-08-22,"TARZANA EL",0,0
2021-08-22,"TELFAIR AVE EEC",0,0
2021-08-22,"TELFAIR AVE EL DTS",3,0
2021-08-22,"TELFAIR AVE EL",2,0
2021-08-22,"THOREAU HS",0,0
2021-08-22,"TOLAND WAY EL",2,0
2021-08-22,"TOLUCA LAKE CSPP",0,0
2021-08-22,"TOLUCA LAKE EEC",0,0
2021-08-22,"TOLUCA LAKE EL",3,0
2021-08-22,"TOPANGA EL CS",1,0
2021-08-22,"TOPEKA DR CAS",4,0
2021-08-22,"TORRES ELA PA MAG",0,0
2021-08-22,"TORRES ENG & TECH",0,0
2021-08-22,"TORRES HS SJLA MAG",0,0
2021-08-22,"TORRES HUM/ART/TECH",0,0
2021-08-22,"TORRES RENAISSANCE",0,0
2021-08-22,"TOWNE AVE EL",2,0
2021-08-22,"TRINITY EEC",0,0
2021-08-22,"TRINITY ST EL DTS",0,0
2021-08-22,"TRINITY ST EL",0,0
2021-08-22,"TULSA ST EL",3,0
2021-08-22,"TWEEDY ADULT AC2T",0,0
2021-08-22,"TWEEDY EL DTS",0,0
2021-08-22,"TWEEDY EL",0,0
2021-08-22,"UNION AVE CSPP",0,0
2021-08-22,"UNION AVE EL",2,0
2021-08-22,"UNIVERSITY HS CHARTER",4,0
2021-08-22,"UNIVRSTY CHS MAST MAG",1,0
2021-08-22,"UTAH ST EL",8,0
2021-08-22,"VALERIO ST CSPP",0,0
2021-08-22,"VALERIO ST EL",2,0
2021-08-22,"VALLEY ACAD ARTS/SCI",1,0
2021-08-22,"VALLEY VIEW EL",0,0
2021-08-22,"VAN DEENE AVE EL",4,0
2021-08-22,"VAN GOGH CHTR",2,0
2021-08-22,"VAN NESS AVE EL CSPP",0,0
2021-08-22,"VAN NESS AVE EL",0,0
2021-08-22,"VAN NUYS CAS AC2T",0,0
2021-08-22,"VAN NUYS EL",2,0
2021-08-22,"VAN NUYS MS STEAM MAG",0,0
2021-08-22,"VAN NUYS MS",1,0
2021-08-22,"VAN NUYS SH MED MG",0,0
2021-08-22,"VAN NUYS SH PA MG",1,0
2021-08-22,"VAN NUYS SH STM MAG",2,0
2021-08-22,"VAN NUYS SH",2,0
2021-08-22,"VANALDEN AVE EEC",1,0
2021-08-22,"VANALDEN AVE EL",3,0
2021-08-22,"VAUGHN EEC",0,0
2021-08-22,"VENA AVE EL",3,0
2021-08-22,"VENA EL GIFTED MAG",0,0
2021-08-22,"VENICE SH STEMM MAG",0,0
2021-08-22,"VENICE SH WL/GS MAG",0,0
2021-08-22,"VENICE SH",4,0
2021-08-22,"VENICE SKILLS CENTER",0,0
2021-08-22,"VENICE SKILLS CT AC2T",0,0
2021-08-22,"VERDGO HLS SH STEMM M",1,0
2021-08-22,"VERDGO HLS SH VAPA MG",1,0
2021-08-22,"VERDGO HLS SH",0,0
2021-08-22,"VERMONT AVE EL",3,0
2021-08-22,"VERNON CITY EL CSPP",0,0
2021-08-22,"VERNON CITY EL",0,0
2021-08-22,"VICTORIA AVE EL",0,0
2021-08-22,"VICTORY BLVD EL",0,0
2021-08-22,"VICTORY EL STEAM MAG",1,0
2021-08-22,"VIEW PARK CONTN HS",1,0
2021-08-22,"VINE ST EEC",0,0
2021-08-22,"VINE ST EL",1,0
2021-08-22,"VINEDALE COLLEGE PRP",0,0
2021-08-22,"VINTAGE EL M/S/T MAG",3,0
2021-08-22,"VIRGIL MS MED/HS MAG",3,0
2021-08-22,"VIRGIL MS",5,0
2021-08-22,"VIRGINIA RD EL DTS",0,0
2021-08-22,"VIRGINIA RD EL",0,0
2021-08-22,"VISTA DEL VALLE ACAD",1,0
2021-08-22,"VISTA DEL VALLE CSPP",0,0
2021-08-22,"VISTA DEL VALLE DTS",1,0
2021-08-22,"VISTA MS GSTEAM MAG",0,0
2021-08-22,"VISTA MS LGSJL MAG",0,0
2021-08-22,"VISTA MS SMCP MAG",1,0
2021-08-22,"VISTA MS",3,0
2021-08-22,"VLADOVIC HARBOR TPA",3,0
2021-08-22,"VOCES MAG",3,0
2021-08-22,"WADSWORTH AVE EEC",0,0
2021-08-22,"WADSWORTH AVE EL",3,0
2021-08-22,"WALGROVE AVE EL",2,0
2021-08-22,"WALNUT PARK EL",0,0
2021-08-22,"WALNUT PARK MS SJ/SL",1,0
2021-08-22,"WALNUT PARK MS STEM",0,0
2021-08-22,"WALNUT PARK PKFLP",0,0
2021-08-22,"WALNUT PRK EL DTS",0,0
2021-08-22,"WARNER AVE EL",1,0
2021-08-22,"WASHINGTON CSPP",0,0
2021-08-22,"WASHINGTON PC DTS",0,0
2021-08-22,"WASHINGTON PC",1,0
2021-08-22,"WASHINGTON PREP SH",0,0
2021-08-22,"WASHINGTON STEAM MAG",0,0
2021-08-22,"WATERS EMP PREP AC2T",0,0
2021-08-22,"WATERS EMP PREP CTR",2,0
2021-08-22,"WATSON AC2T",0,0
2021-08-22,"WEBSTER MS STEAM MAG",1,0
2021-08-22,"WEBSTER MS",2,0
2021-08-22,"WEEMES CSPP",0,0
2021-08-22,"WEEMES EL",3,0
2021-08-22,"WEIGAND AVE EL",2,0
2021-08-22,"WEIGAND AVE SPS",0,0
2021-08-22,"WELBY WAY CEL",0,0
2021-08-22,"WELBY WAY GIFTED MAG",1,0
2021-08-22,"WESM ENV NATRL SCI",2,0
2021-08-22,"WESM GIFTED/STEAM MAG",2,0
2021-08-22,"WESM HLTH/SPORTS MED",3,0
2021-08-22,"WEST ADAMS PREP SH",0,0
2021-08-22,"WEST ADAMS SH FA MAG",0,0
2021-08-22,"WEST ADAMS SH PA MAG",1,0
2021-08-22,"WEST ATHENS CSPP",0,0
2021-08-22,"WEST ATHENS EL",0,0
2021-08-22,"WEST HOLLYWOOD EL",0,0
2021-08-22,"WEST VALL OC CTR AC2T",0,0
2021-08-22,"WEST VALLEY OCC CTR",0,0
2021-08-22,"WEST VERNON AVE EL",5,0
2021-08-22,"WESTERN AV TECH MAG",2,0
2021-08-22,"WESTMINSTER AVE EEC",1,0
2021-08-22,"WESTMINSTER MTES MAG",2,0
2021-08-22,"WESTPORT HTS EL",4,0
2021-08-22,"WESTSIDE GLBL AWR MAG",5,0
2021-08-22,"WESTWOOD CEL",2,0
2021-08-22,"WHITE EL VIS ART MAG",0,0
2021-08-22,"WHITE EL",1,0
2021-08-22,"WHITE MS STEAM MAG",0,0
2021-08-22,"WHITE MS",1,0
2021-08-22,"WHITE POINT EL",2,0
2021-08-22,"WHITMAN HS",0,0
2021-08-22,"WIDNEY CPTC",1,0
2021-08-22,"WILBUR CEA",6,0
2021-08-22,"WILLENBERG SP ED CTR",0,0
2021-08-22,"WILLOW EL DTS",0,0
2021-08-22,"WILLOW EL",2,0
2021-08-22,"WILMINGTON EEC",0,0
2021-08-22,"WILMINGTON PARK EL",6,0
2021-08-22,"WILMINGTON PARK SPS",0,0
2021-08-22,"WILMINGTON STEAM MAG",7,0
2021-08-22,"WILSHIRE CREST EL",1,0
2021-08-22,"WILSHIRE CRST DTS",1,0
2021-08-22,"WILSHIRE PARK EL",1,0
2021-08-22,"WILSON SH AL MAG",1,0
2021-08-22,"WILSON SH FF MAG",0,0
2021-08-22,"WILSON SH PA MAG",0,0
2021-08-22,"WILSON SH",2,0
2021-08-22,"WILSON-LINCOLN CAS",0,0
2021-08-22,"WILTON PL EEC",0,0
2021-08-22,"WILTON PL EL DTK",0,0
2021-08-22,"WILTON PL EL DTS",0,0
2021-08-22,"WILTON PL EL",0,0
2021-08-22,"WINDSOR HILLS EL MAG",3,0
2021-08-22,"WINNETKA AVE EL",2,0
2021-08-22,"WISDOM CSPP",0,0
2021-08-22,"WISDOM EL",4,0
2021-08-22,"WONDERLAND AVE EL",1,0
2021-08-22,"WONDERLAND GIFTED MG",0,0
2021-08-22,"WOODCREST EL",2,0
2021-08-22,"WOODEN HS",0,0
2021-08-22,"WOODLAKE ECC",4,0
2021-08-22,"WOODLAND HILLS ACAD",3,0
2021-08-22,"WOODLAND HILLS CES",3,0
2021-08-22,"WOODLAND HLS HUM MAG",0,0
2021-08-22,"WOODLAWN AVE EL DTS",0,0
2021-08-22,"WOODLAWN AVE EL",1,0
2021-08-22,"WRIGHT ENG DES MAG",1,0
2021-08-22,"WRIGHT GIFTED MAG",0,0
2021-08-22,"YES ACADEMY",0,0
2021-08-22,"YORKDALE EL",1,0
2021-08-22,"YOUNG HS",1,0
2021-08-22,"YTH OPP UNLTD ALT HS",0,0
2021-08-23,"102ND ST EEC",0,0
2021-08-23,"107TH ST EL",3,0
2021-08-23,"109TH ST EL",0,0
2021-08-23,"10TH ST EL",2,0
2021-08-23,"112TH ST EEC",0,0
2021-08-23,"112TH ST EL",1,0
2021-08-23,"116TH ST EL",5,0
2021-08-23,"118TH ST EL",3,0
2021-08-23,"122ND ST EL",3,0
2021-08-23,"135TH ST EL",1,0
2021-08-23,"153RD ST EL",1,0
2021-08-23,"156TH ST EL",5,0
2021-08-23,"15TH ST EL",3,0
2021-08-23,"186TH ST EL",3,0
2021-08-23,"1ST ST EL",1,0
2021-08-23,"20TH ST EL",2,0
2021-08-23,"232ND PL EL",4,0
2021-08-23,"24TH ST EEC",0,0
2021-08-23,"24TH ST EL",7,0
2021-08-23,"28TH ST EEC",0,0
2021-08-23,"28TH ST EL",2,0
2021-08-23,"2ND ST EL",2,0
2021-08-23,"32ND ST USC PA MAG",3,0
2021-08-23,"36TH ST EEC",0,0
2021-08-23,"37TH ST EEC",0,0
2021-08-23,"3RD ST EL",0,0
2021-08-23,"42ND ST EL",4,0
2021-08-23,"49TH ST EL",5,0
2021-08-23,"4TH ST EEC",0,0
2021-08-23,"4TH ST EL",1,0
2021-08-23,"4TH ST PC",0,0
2021-08-23,"52ND ST EL",3,0
2021-08-23,"54TH ST EL",0,0
2021-08-23,"59TH ST EL",2,0
2021-08-23,"61ST ST EL",1,0
2021-08-23,"66TH ST EEC",0,0
2021-08-23,"66TH ST EL",0,0
2021-08-23,"6TH AVE EL",3,0
2021-08-23,"74TH ST EL",2,0
2021-08-23,"75TH ST EEC",0,0
2021-08-23,"75TH ST EL",6,0
2021-08-23,"7TH ST EL AI MAG",1,0
2021-08-23,"92ND ST EL",3,0
2021-08-23,"93RD ST EL",1,0
2021-08-23,"95TH ST EEC",0,0
2021-08-23,"95TH ST EL",1,0
2021-08-23,"96TH ST EL",1,0
2021-08-23,"97TH ST EEC",0,0
2021-08-23,"99TH ST EL",4,0
2021-08-23,"9TH ST EL",1,0
2021-08-23,"ACAD ENRICH SCI MAG",1,0
2021-08-23,"ADAMS MS",5,0
2021-08-23,"ADDAMS HS",1,0
2021-08-23,"AGGELER HS",0,0
2021-08-23,"ALBION ST EEC",0,0
2021-08-23,"ALBION ST EL",1,0
2021-08-23,"ALDAMA EL",1,0
2021-08-23,"ALEXANDER SCS",3,0
2021-08-23,"ALEXANDRIA AVE EEC",0,0
2021-08-23,"ALEXANDRIA AVE EL",3,0
2021-08-23,"ALLESANDRO EL",3,0
2021-08-23,"ALTA CALIFORNIA EL",0,0
2021-08-23,"ALTA LOMA EL",2,0
2021-08-23,"AMANECER PC",1,0
2021-08-23,"AMBLER AVE EL",5,0
2021-08-23,"AMESTOY EL",4,0
2021-08-23,"ANATOLA AVE EL",3,0
2021-08-23,"ANDASOL AVE EL",4,0
2021-08-23,"ANGEL'S GATE HS",0,0
2021-08-23,"ANGELES MESA EL",3,0
2021-08-23,"ANGELOU COMMUNITY SH",2,0
2021-08-23,"ANN ST EL",0,0
2021-08-23,"ANNALEE AVE EL",4,0
2021-08-23,"ANNANDALE EL",0,0
2021-08-23,"ANTON EEC",0,0
2021-08-23,"ANTON EL",3,0
2021-08-23,"APPERSON ST EL",0,0
2021-08-23,"ARAGON AVE EL",1,0
2021-08-23,"ARLETA SH",2,0
2021-08-23,"ARLINGTON HTS EL",2,0
2021-08-23,"ARMINTA ST EEC",0,0
2021-08-23,"ARMINTA ST EL",1,0
2021-08-23,"ARROYO SECO MUS/S MAG",1,0
2021-08-23,"ASCOT AVE EL",0,0
2021-08-23,"ATWATER AVE EL",1,0
2021-08-23,"AUDUBON MS",3,0
2021-08-23,"AURORA EL",3,0
2021-08-23,"AVALON GARDENS EL",0,0
2021-08-23,"BACA ARTS ACAD",2,0
2021-08-23,"BAKEWELL PC",0,0
2021-08-23,"BALBOA EL G/HG/HA MAG",5,0
2021-08-23,"BALDWIN HILLS EL",4,0
2021-08-23,"BANCROFT MS",2,0
2021-08-23,"BANDINI ST EL",2,0
2021-08-23,"BANNEKER CTC",0,0
2021-08-23,"BANNING SH",14,0
2021-08-23,"BARRETT EL",0,0
2021-08-23,"BARTON HILL EL",8,0
2021-08-23,"BASSETT ST EL",6,0
2021-08-23,"BEACHY AVE EL",5,0
2021-08-23,"BECKFORD CES",2,0
2021-08-23,"BEETHOVEN ST EL",0,0
2021-08-23,"BELL SH",8,0
2021-08-23,"BELLINGHAM EL",2,0
2021-08-23,"BELMONT SH",0,0
2021-08-23,"BELVEDERE EL",1,0
2021-08-23,"BELVEDERE MS",4,0
2021-08-23,"BERENDO MS",3,0
2021-08-23,"BERNSTEIN SH STEM",2,0
2021-08-23,"BERNSTEIN SH",3,0
2021-08-23,"BERTRAND AVE EL",3,0
2021-08-23,"BETHUNE MS",4,0
2021-08-23,"BIRMINGHAM CHS",0,0
2021-08-23,"BLYTHE ST EL",1,0
2021-08-23,"BONITA ST EL",3,0
2021-08-23,"BOYLE HEIGHTS HS",0,0
2021-08-23,"BOYLE HTS STEM MAG",0,0
2021-08-23,"BRADDOCK DR EL",2,0
2021-08-23,"BRADLEY EEC",0,0
2021-08-23,"BRADLEY GLBL AWR MAG",2,0
2021-08-23,"BRAINARD EL",1,0
2021-08-23,"BRAVO SH MEDICAL MAG",1,0
2021-08-23,"BREED ST EL",1,0
2021-08-23,"BRENTWOOD EL SCI MAG",2,0
2021-08-23,"BRIDGE ST EL",0,0
2021-08-23,"BRIDGES SCHOOL",9,0
2021-08-23,"BRIGHT EL",2,0
2021-08-23,"BROAD AVE EL",6,0
2021-08-23,"BROADACRES AV EL",5,0
2021-08-23,"BROADOUS EEC",0,0
2021-08-23,"BROADOUS EL",5,0
2021-08-23,"BROADWAY EL",1,0
2021-08-23,"BROCKTON AVE EL",1,0
2021-08-23,"BROOKLYN AVE EEC",0,0
2021-08-23,"BROOKLYN AVE EL",1,0
2021-08-23,"BRYSON AVE EL",7,0
2021-08-23,"BUCHANAN ST EL",1,0
2021-08-23,"BUDLONG AVE EL",3,0
2021-08-23,"BURBANK BLVD EL",2,0
2021-08-23,"BURBANK MS A/T/C MAG",6,0
2021-08-23,"BURKE HS",1,0
2021-08-23,"BURROUGHS MS",19,0
2021-08-23,"BURTON ST EL",0,0
2021-08-23,"BUSHNELL WAY EL",0,0
2021-08-23,"BYRD MS",4,0
2021-08-23,"CABRILLO AVE EEC",0,0
2021-08-23,"CABRILLO AVE EL",9,0
2021-08-23,"CAHUENGA EL",2,0
2021-08-23,"CALABASH CA",6,0
2021-08-23,"CALAHAN ST EL",1,0
2021-08-23,"CALVERT CES",2,0
2021-08-23,"CAMELLIA AVE EL",1,0
2021-08-23,"CANFIELD AVE EL",3,0
2021-08-23,"CANOGA PARK EEC",0,0
2021-08-23,"CANOGA PARK EL",3,0
2021-08-23,"CANOGA PRK SH",4,0
2021-08-23,"CANTARA ST EL",2,0
2021-08-23,"CANTERBURY AVE EL",3,0
2021-08-23,"CANYON CEL",4,0
2021-08-23,"CAPISTRANO AVE EL",2,0
2021-08-23,"CARDENAS EL",3,0
2021-08-23,"CARLSON HOSPITAL",0,0
2021-08-23,"CARNEGIE MS",1,0
2021-08-23,"CAROLDALE LC",2,0
2021-08-23,"CARPENTER COMM CHTR",4,0
2021-08-23,"CARSON ACAD ED & EMP",4,0
2021-08-23,"CARSON ACAD MED ARTS",1,0
2021-08-23,"CARSON SH",10,0
2021-08-23,"CARSON ST EL",9,0
2021-08-23,"CARSON-GORE ACADEMY",2,0
2021-08-23,"CARTHAY EL ES MAG",2,0
2021-08-23,"CARVER MS",2,0
2021-08-23,"CASTELAR ST EEC",0,0
2021-08-23,"CASTELAR ST EL",0,0
2021-08-23,"CASTLE HTS EL",0,0
2021-08-23,"CASTLEBAY LN CHTR",3,0
2021-08-23,"CASTRO MS",0,0
2021-08-23,"CATSKILL AVE EL",1,0
2021-08-23,"CDS AGGELER",0,0
2021-08-23,"CDS ALONZO",0,0
2021-08-23,"CDS JOHNSON",0,0
2021-08-23,"CDS JOHNSTON",2,0
2021-08-23,"CDS LONDON",1,0
2021-08-23,"CDS TRI-C",0,0
2021-08-23,"CDS WEST HOLLYWOOD",0,0
2021-08-23,"CENTRAL HS",0,0
2021-08-23,"CENTURY PARK EL",3,0
2021-08-23,"CHANDLER EL",1,0
2021-08-23,"CHAPMAN EL",1,0
2021-08-23,"CHARNOCK ROAD EL",1,0
2021-08-23,"CHASE ST EEC",1,0
2021-08-23,"CHASE ST EL",2,0
2021-08-23,"CHATSWORTH CHS",4,0
2021-08-23,"CHATSWORTH UP/CD MAG",2,0
2021-08-23,"CHAVEZ EL",0,0
2021-08-23,"CHAVEZ LA ARTES MAG",2,0
2021-08-23,"CHAVEZ LA ASE",2,0
2021-08-23,"CHAVEZ LA SJ HUM AC",2,0
2021-08-23,"CHAVEZ LA TECH PREP",3,0
2021-08-23,"CHEREMOYA AVE EL",0,0
2021-08-23,"CHEVIOT HILLS HS",0,0
2021-08-23,"CIENEGA EL",6,0
2021-08-23,"CIMARRON AVE EL",4,0
2021-08-23,"CITY OF ANGELS",3,0
2021-08-23,"CITY TERRACE EL",1,0
2021-08-23,"CLEVELAND CHS",11,0
2021-08-23,"CLEVELAND EEC",0,0
2021-08-23,"CLEVELAND INFANT CTR",0,0
2021-08-23,"CLIFFORD ST M/T MAG",1,0
2021-08-23,"CLINTON MS",0,0
2021-08-23,"CLOVER AVE EL",1,0
2021-08-23,"COCHRAN MS",1,0
2021-08-23,"COEUR D ALENE AVE EL",1,0
2021-08-23,"COHASSET ST EL",1,0
2021-08-23,"COLDWATER CYN EL",3,0
2021-08-23,"COLFAX CEL",0,0
2021-08-23,"COLISEUM ST EL",1,0
2021-08-23,"COLLINS EEC",0,0
2021-08-23,"COLUMBUS AVE EL",5,0
2021-08-23,"COLUMBUS MS",1,0
2021-08-23,"COMMONWLTH AVE EL",2,0
2021-08-23,"COMMUNITY EL MAG CS",1,0
2021-08-23,"COMPTON AVE EL",2,0
2021-08-23,"CONTRERAS LC ALC",1,0
2021-08-23,"CONTRERAS LC BUS TR",2,0
2021-08-23,"CONTRERAS LC GLBL ST",1,0
2021-08-23,"CONTRERAS LC SOC JUS",2,0
2021-08-23,"CORONA AVE EL",2,0
2021-08-23,"CORTINES SCH OF VAPA",2,0
2021-08-23,"COUGHLIN EL",6,0
2021-08-23,"COWAN AVE EL",0,0
2021-08-23,"CRENSHAW ARTS TECH",1,0
2021-08-23,"CRENSHAW MAG STEMM",5,0
2021-08-23,"CRESCENT HTS BL EEC",0,0
2021-08-23,"CRESCENT HTS BL EL MG",2,0
2021-08-23,"CRESTWOOD ST STEAM MG",5,0
2021-08-23,"CRUZ EEC",0,0
2021-08-23,"CURTISS MS",3,0
2021-08-23,"DACOTAH EEC",1,0
2021-08-23,"DAHLIA HTS EL",1,0
2021-08-23,"DANA MS",11,0
2021-08-23,"DANUBE AVE EL",1,0
2021-08-23,"DARBY AVE EL",4,0
2021-08-23,"DAYTON EEC",3,0
2021-08-23,"DAYTON HEIGHTS EL",2,0
2021-08-23,"DE LA TORRE JR EL",2,0
2021-08-23,"DEARBORN EL CA",6,0
2021-08-23,"DEL AMO EL",0,0
2021-08-23,"DEL OLMO EL",2,0
2021-08-23,"DELEVAN DRIVE EL",0,0
2021-08-23,"DENA EL",0,0
2021-08-23,"DENKER AVE EL",5,0
2021-08-23,"DIXIE CYN CC",3,0
2021-08-23,"DODSON MS",8,0
2021-08-23,"DOLORES ST EEC",1,0
2021-08-23,"DOLORES ST EL",4,0
2021-08-23,"DOMINGUEZ EL",3,0
2021-08-23,"DORRIS PLACE EL",2,0
2021-08-23,"DORSEY SH",5,0
2021-08-23,"DREW MS UP PBLC SRVC",1,0
2021-08-23,"DREW MS",4,0
2021-08-23,"DYER ST EL",8,0
2021-08-23,"DYMALLY SH",3,0
2021-08-23,"EAGLE ROCK EL",3,0
2021-08-23,"EAGLE ROCK HS",3,0
2021-08-23,"EAGLE TREE CONTN HS",0,0
2021-08-23,"EARHART HS",1,0
2021-08-23,"EARLY COLLEGE ACAD",0,0
2021-08-23,"EAST VALLEY SH",3,0
2021-08-23,"EASTMAN AVE EEC",0,0
2021-08-23,"EASTMAN AVE EL",0,0
2021-08-23,"EDISON MS",4,0
2021-08-23,"EINSTEIN HS",1,0
2021-08-23,"EL DORADO AVE EL",3,0
2021-08-23,"EL ORO WAY CES",6,0
2021-08-23,"EL SERENO EEC",0,0
2021-08-23,"EL SERENO EL",1,0
2021-08-23,"EL SERENO MS",0,0
2021-08-23,"ELA OCC CTR",1,0
2021-08-23,"ELEMENTARY CDS",0,0
2021-08-23,"ELIZABETH LC",3,0
2021-08-23,"ELLINGTON HS",0,0
2021-08-23,"ELYSIAN HTS ARTS MAG",1,0
2021-08-23,"EMELITA ST EL",2,0
2021-08-23,"EMERSON CC",0,0
2021-08-23,"ENADIA WAY",0,0
2021-08-23,"ENCINO CEL",0,0
2021-08-23,"ERWIN EL",2,0
2021-08-23,"ESCALANTE EEC",1,0
2021-08-23,"ESCALANTE EL",3,0
2021-08-23,"ESCUTIA PC",0,0
2021-08-23,"ESHELMAN AVE EL",2,0
2021-08-23,"ESPERANZA EL",7,0
2021-08-23,"ESTRELLA EEC",0,0
2021-08-23,"ESTRELLA EL",0,0
2021-08-23,"EUCLID AVE EL",5,0
2021-08-23,"EVANS CAS",1,0
2021-08-23,"EVERGREEN AVE EEC",1,0
2021-08-23,"EVERGREEN AVE EL",4,0
2021-08-23,"EVERGREEN HS",1,0
2021-08-23,"FAIR AVE EEC",0,0
2021-08-23,"FAIR AVE EL",3,0
2021-08-23,"FAIRBURN AVE EL",3,0
2021-08-23,"FAIRFAX SH",4,0
2021-08-23,"FARMDALE EL",0,0
2021-08-23,"FERNANGELES EL",1,0
2021-08-23,"FIGUEROA ST EL",5,0
2021-08-23,"FISHBURN AVE EL",0,0
2021-08-23,"FLEMING MS",7,0
2021-08-23,"FLETCHER DR EL",0,0
2021-08-23,"FLORENCE AVE EL",4,0
2021-08-23,"FLOURNOY EL",0,0
2021-08-23,"FORD BLVD EL",3,0
2021-08-23,"FOSHAY LC",2,0
2021-08-23,"FRANKLIN AVE EL",0,0
2021-08-23,"FRANKLIN HS",5,0
2021-08-23,"FREMONT SH",2,0
2021-08-23,"FRIEDMAN OCC CTR",1,0
2021-08-23,"FRIES AVE EL",0,0
2021-08-23,"FROST MS",8,0
2021-08-23,"FULLBRIGHT AVE EL",1,0
2021-08-23,"FULTON COLLEGE PREP",3,0
2021-08-23,"GAGE MS",4,0
2021-08-23,"GAL KING SCH FOR STEM",0,0
2021-08-23,"GARCETTI LA",1,0
2021-08-23,"GARDEN GROVE EL",4,0
2021-08-23,"GARDENA EEC",1,0
2021-08-23,"GARDENA EL",0,0
2021-08-23,"GARDENA SH",4,0
2021-08-23,"GARDNER ST EL",3,0
2021-08-23,"GARFIELD SH",5,0
2021-08-23,"GARVANZA EL T/L MAG",0,0
2021-08-23,"GARZA PC",0,0
2021-08-23,"GATES ST EEC",0,0
2021-08-23,"GATES ST EL",0,0
2021-08-23,"GAULT ST EL",3,0
2021-08-23,"GERMAIN ACAD AA",2,0
2021-08-23,"GLASSELL PARK EEC",0,0
2021-08-23,"GLASSELL PK STEAM MAG",1,0
2021-08-23,"GLEDHILL ST EEC",0,0
2021-08-23,"GLEDHILL ST EL",3,0
2021-08-23,"GLEN ALTA EL",1,0
2021-08-23,"GLENFELIZ BLVD EEC",0,0
2021-08-23,"GLENFELIZ BLVD EL",1,0
2021-08-23,"GLENWOOD EL",1,0
2021-08-23,"GOMPERS MS UP MED MAG",1,0
2021-08-23,"GOMPERS MS",2,0
2021-08-23,"GRAHAM EEC",0,0
2021-08-23,"GRAHAM EL",6,0
2021-08-23,"GRANADA EL",4,0
2021-08-23,"GRANADA HILLS CHT",0,0
2021-08-23,"GRAND VW BL EL",3,0
2021-08-23,"GRANT EEC",0,0
2021-08-23,"GRANT EL",11,0
2021-08-23,"GRANT SH",9,0
2021-08-23,"GRAPE ST EL",5,0
2021-08-23,"GRATTS EEC",0,0
2021-08-23,"GRATTS LA FOR YS",7,0
2021-08-23,"GREY HS",0,0
2021-08-23,"GRIDLEY ST EL",2,0
2021-08-23,"GRIFFIN AVE EL",0,0
2021-08-23,"GRIFFITH JOYNER EL",0,0
2021-08-23,"GRIFFITH MS STEAM MG",2,0
2021-08-23,"GULF AVE EL",1,0
2021-08-23,"HADDON AVE EEC",0,0
2021-08-23,"HADDON AVE EL",0,0
2021-08-23,"HALE CA",10,0
2021-08-23,"HALLDALE EL",5,0
2021-08-23,"HAMASAKI MED/SCI MAG",2,0
2021-08-23,"HAMILTON SH",8,0
2021-08-23,"HAMLIN CA",2,0
2021-08-23,"HANCOCK PARK EL",0,0
2021-08-23,"HARBOR CITY EL",3,0
2021-08-23,"HARBOR OCC CTR",2,0
2021-08-23,"HARDING ST EL",7,0
2021-08-23,"HARMONY EL",13,0
2021-08-23,"HARRISON ST EL",3,0
2021-08-23,"HART ST EL",1,0
2021-08-23,"HARTE PREP MS",2,0
2021-08-23,"HARVARD EL",0,0
2021-08-23,"HASKELL EL STEAM MAG",1,0
2021-08-23,"HAWAIIAN AVE EEC",3,0
2021-08-23,"HAWAIIAN AVE EL",3,0
2021-08-23,"HAWKINS SH C/DAGS",5,0
2021-08-23,"HAWKINS SH CHAS",0,0
2021-08-23,"HAWKINS SH RISE",0,0
2021-08-23,"HAYNES CES",1,0
2021-08-23,"HAZELTINE AVE EL",1,0
2021-08-23,"HELIOTROPE AVE EL",3,0
2021-08-23,"HENRY MS",6,0
2021-08-23,"HERRICK AVE EL",3,0
2021-08-23,"HESBY OAKS LEAD CHTR",2,0
2021-08-23,"HIGHLAND PARK HS",0,0
2021-08-23,"HILLCREST DR EL",5,0
2021-08-23,"HILLSIDE EL",0,0
2021-08-23,"HOBART BLVD EEC",0,0
2021-08-23,"HOBART BLVD EL",1,0
2021-08-23,"HOLLENBECK MS",1,0
2021-08-23,"HOLLYWOOD EL",0,0
2021-08-23,"HOLLYWOOD SH",6,0
2021-08-23,"HOLMES AVE EEC",1,0
2021-08-23,"HOLMES AVE EL",0,0
2021-08-23,"HOLMES MS",8,0
2021-08-23,"HOOPER AVE EEC",0,0
2021-08-23,"HOOPER AVE EL",5,0
2021-08-23,"HOOPER AVE PC",0,0
2021-08-23,"HOOVER ST EL",1,0
2021-08-23,"HOPE HS",0,0
2021-08-23,"HOPE ST EL",0,0
2021-08-23,"HUBBARD ST EL",1,0
2021-08-23,"HUERTA EL",2,0
2021-08-23,"HUGHES EL",1,0
2021-08-23,"HUMPHREYS AVE EL",2,0
2021-08-23,"HUNTINGTON DR EL",0,0
2021-08-23,"HUNTNGTN PK EL",3,0
2021-08-23,"HUNTNGTN PK SH",6,0
2021-08-23,"HYDE PARK EEC",0,0
2021-08-23,"INDEPENDENCE EL",3,0
2021-08-23,"INDEPENDENCE HS",2,0
2021-08-23,"INTERNATIONAL ST LC",1,0
