date,region,caserate
2021-09-02,"Historic Central Avenue Community of Schools",34.181305933046069
2021-09-02,"East Los Angeles Community of Schools",13.26435866825839
2021-09-02,"South Mid-City Community of Schools",24.459375854279671
2021-09-02,"Rivera Community of Schools",30.570932826571923
2021-09-02,"H.E.E.T. (W) Community of Schools",22.934201775107219
2021-09-02,"Reseda Community of Schools",26.320051830255913
2021-09-02,"Kennedy/NAHS/VAAS Community of Schools",39.439800171679124
2021-09-02,"Canoga Park/Chatsworth Community of Schools",31.99488081906895
2021-09-02,"Lincoln Heights/El Sereno Community of Schools",16.167625945806119
2021-09-02,"Eagle Rock/Highland Park Community of Schools",25.421387123514783
2021-09-02,"Downtown Community of Schools",16.50891481399956
2021-09-02,"Glassell Park/Los Feliz Community of Schools",19.293431658377639
2021-09-02,"Monroe Community of Schools",33.4016830736971
2021-09-02,"Cleveland Community of Schools",27.872622116925648
2021-09-02,"Sunland/Tujunga Community of Schools",44.204066774143222
2021-09-02,"Sun Valley Community of Schools",24.223670433056714
2021-09-02,"Hamilton Community of Schools",27.8473962684489
2021-09-02,"Hollywood Community of Schools",28.401022436807725
2021-09-02,"Wilmington Community of Schools",30.545916621865988
2021-09-02,"Venice Community of Schools",24.983760555638835
2021-09-02,"Bell/Cudahy/Maywood Community of Schools",25.220283412934855
2021-09-02,"North Hollywood/Valley Village Community of Schools",37.949324413771194
2021-09-02,"Kreatwn/PcoUnion Community of Schools",22.443330590259595
2021-09-02,"West LA Community of Schools",15.369246138476909
2021-09-02,"San Fernando Valley/Sylmar Community of Schools",23.276383781015785
2021-09-02,"South Gate Community of Schools",24.140869071286566
2021-09-02,"Panorama City Community of Schools",18.784634169249554
2021-09-02,"Taft Community of Schools",35.374609070371356
2021-09-02,"Van Nuys/Valley Glen Community of Schools",24.469557938117777
2021-09-02,"Harbor City/Lomita Community of Schools",32.007914684358312
2021-09-02,"Westchester Community of Schools",16.698672455539786
2021-09-02,"Huntington Park/Vernon Community of Schools",20.902660490627248
2021-09-03,"Fremont Community of Schools",21.302395700193362
2021-09-03,"Achievement Network Community of Schools",22.9606746263672
2021-09-03,"MacArthur Park Community of Schools",11.242270938729623
2021-09-03,"Gardena Community of Schools",9.7405364600455364
2021-09-03,"San Pedro Community of Schools",27.26666801316879
2021-09-03,"Boyle Heights Community of Schools",20.341327475031022
2021-09-03,"Jefferson/South Central (West) Community of Schools",15.640414831925696
2021-09-03,"Carson Community of Schools",25.543536993918675
2021-09-03,"Manual Arts/Vermont Square Community of Schools",15.009640807749593
2021-09-03,"LA Mid-City Community of Schools",9.1594663084297618
2021-09-03,"Fairfax Community of Schools",14.064517778829066
2021-09-03,"H.E.E.T. (C/D) Community of Schools",30.644082906173391
2021-09-03,"Historic Central Avenue Community of Schools",27.966523036128603
2021-09-03,"East Los Angeles Community of Schools",10.777291417959942
2021-09-03,"South Mid-City Community of Schools",10.071507704703395
2021-09-03,"Rivera Community of Schools",23.961001404610425
2021-09-03,"H.E.E.T. (W) Community of Schools",18.347361420085775
2021-09-03,"Reseda Community of Schools",18.221574344023324
2021-09-03,"Kennedy/NAHS/VAAS Community of Schools",27.839858944714681
2021-09-03,"Canoga Park/Chatsworth Community of Schools",24.377052052623959
2021-09-03,"Lincoln Heights/El Sereno Community of Schools",8.8921942701933645
2021-09-03,"Eagle Rock/Highland Park Community of Schools",18.789720917380492
2021-09-03,"Downtown Community of Schools",13.207131851199648
2021-09-03,"Glassell Park/Los Feliz Community of Schools",16.0778597153147
2021-09-03,"Monroe Community of Schools",25.979086835097746
2021-09-03,"Cleveland Community of Schools",17.918114218023632
2021-09-03,"Sunland/Tujunga Community of Schools",36.403349108117951
2021-09-03,"Sun Valley Community of Schools",20.316626814821763
2021-09-03,"Hamilton Community of Schools",26.455026455026456
2021-09-03,"Hollywood Community of Schools",20.927069163963587
2021-09-03,"Wilmington Community of Schools",26.880406627242071
2021-09-03,"Venice Community of Schools",23.734572527856894
2021-09-03,"Bell/Cudahy/Maywood Community of Schools",14.974543276430069
2021-09-03,"North Hollywood/Valley Village Community of Schools",20.298475849226453
2021-09-03,"Kreatwn/PcoUnion Community of Schools",13.893490365398796
2021-09-03,"West LA Community of Schools",9.88022966044944
2021-09-03,"San Fernando Valley/Sylmar Community of Schools",19.286146561413073
2021-09-03,"South Gate Community of Schools",13.490485657483671
2021-09-03,"Panorama City Community of Schools",14.088475626937166
2021-09-03,"Taft Community of Schools",29.746830354630454
2021-09-03,"Van Nuys/Valley Glen Community of Schools",16.098393380340642
2021-09-03,"Harbor City/Lomita Community of Schools",24.733388619731425
2021-09-03,"Westchester Community of Schools",13.915560379616489
2021-09-03,"Huntington Park/Vernon Community of Schools",15.049915553251619
2021-09-04,"Fremont Community of Schools",27.037656081014649
2021-09-04,"Achievement Network Community of Schools",33.397344911079571
2021-09-04,"MacArthur Park Community of Schools",17.666425760860836
2021-09-04,"Gardena Community of Schools",18.263505862585383
2021-09-04,"San Pedro Community of Schools",31.306174385490092
2021-09-04,"Boyle Heights Community of Schools",21.358393848782573
2021-09-04,"Jefferson/South Central (West) Community of Schools",20.452850164825911
2021-09-04,"Carson Community of Schools",28.490868185524675
2021-09-04,"Manual Arts/Vermont Square Community of Schools",23.091755088845527
2021-09-04,"LA Mid-City Community of Schools",10.68604402650139
2021-09-04,"Fairfax Community of Schools",15.343110304177161
2021-09-04,"H.E.E.T. (C/D) Community of Schools",33.429908624916422
2021-09-04,"Historic Central Avenue Community of Schools",35.217103082532319
2021-09-04,"East Los Angeles Community of Schools",10.777291417959942
2021-09-04,"South Mid-City Community of Schools",15.826654964533905
2021-09-04,"Rivera Community of Schools",33.049657109807484
2021-09-04,"H.E.E.T. (W) Community of Schools",22.934201775107219
2021-09-04,"Reseda Community of Schools",20.246193715581473
2021-09-04,"Kennedy/NAHS/VAAS Community of Schools",30.933176605238536
2021-09-04,"Canoga Park/Chatsworth Community of Schools",28.185966435846456
2021-09-04,"Lincoln Heights/El Sereno Community of Schools",12.125719459354588
2021-09-04,"Eagle Rock/Highland Park Community of Schools",22.105554020447638
2021-09-04,"Downtown Community of Schools",16.50891481399956
2021-09-04,"Glassell Park/Los Feliz Community of Schools",18.221574344023324
2021-09-04,"Monroe Community of Schools",29.690384954397423
2021-09-04,"Cleveland Community of Schools",27.872622116925648
2021-09-04,"Sunland/Tujunga Community of Schools",36.403349108117951
2021-09-04,"Sun Valley Community of Schools",31.256348945879633
2021-09-04,"Hamilton Community of Schools",27.8473962684489
2021-09-04,"Hollywood Community of Schools",22.421859818532415
2021-09-04,"Wilmington Community of Schools",28.102243292116707
2021-09-04,"Venice Community of Schools",26.232948583420775
2021-09-04,"Bell/Cudahy/Maywood Community of Schools",17.33894484639271
2021-09-04,"North Hollywood/Valley Village Community of Schools",24.711187990362639
2021-09-04,"Kreatwn/PcoUnion Community of Schools",18.168410477829195
2021-09-04,"West LA Community of Schools",13.173639547265921
2021-09-04,"San Fernando Valley/Sylmar Community of Schools",28.596700073819388
2021-09-04,"South Gate Community of Schools",14.200511218403863
2021-09-04,"Panorama City Community of Schools",21.915406530791149
2021-09-04,"Taft Community of Schools",35.374609070371356
2021-09-04,"Van Nuys/Valley Glen Community of Schools",18.030200585981518
2021-09-04,"Harbor City/Lomita Community of Schools",24.733388619731425
2021-09-04,"Westchester Community of Schools",19.481784531463084
2021-09-04,"Huntington Park/Vernon Community of Schools",22.574873329877427
2021-09-05,"Fremont Community of Schools",31.938939299636388
2021-09-05,"Achievement Network Community of Schools",47.980640854472632
2021-09-05,"MacArthur Park Community of Schools",17.670398869094473
2021-09-05,"Gardena Community of Schools",19.48605529168189
2021-09-05,"San Pedro Community of Schools",35.348179568752208
2021-09-05,"Boyle Heights Community of Schools",22.370682204122307
2021-09-05,"Jefferson/South Central (West) Community of Schools",27.673833788547846
2021-09-05,"Carson Community of Schools",32.413955681282417
2021-09-05,"Manual Arts/Vermont Square Community of Schools",27.660923183311244
2021-09-05,"LA Mid-City Community of Schools",15.255995606273265
2021-09-05,"Fairfax Community of Schools",19.182321572438841
2021-09-05,"H.E.E.T. (C/D) Community of Schools",39.009167154281258
2021-09-05,"Historic Central Avenue Community of Schools",38.299502106472616
2021-09-05,"East Los Angeles Community of Schools",10.779168014062668
2021-09-05,"South Mid-City Community of Schools",17.255014738658424
2021-09-05,"Rivera Community of Schools",33.051568710079906
2021-09-05,"H.E.E.T. (W) Community of Schools",25.235724609419808
2021-09-05,"Reseda Community of Schools",26.264218033416167
2021-09-05,"Kennedy/NAHS/VAAS Community of Schools",37.103743613131634
2021-09-05,"Canoga Park/Chatsworth Community of Schools",31.979533098816756
2021-09-05,"Lincoln Heights/El Sereno Community of Schools",12.912910489318602
2021-09-05,"Eagle Rock/Highland Park Community of Schools",23.200061866831646
2021-09-05,"Downtown Community of Schools",19.793923265557474
2021-09-05,"Glassell Park/Los Feliz Community of Schools",22.485384500074954
2021-09-05,"Monroe Community of Schools",30.628155628155628
2021-09-05,"Cleveland Community of Schools",28.874108885260263
2021-09-05,"Sunland/Tujunga Community of Schools",36.396724294813467
2021-09-05,"Sun Valley Community of Schools",35.167239762425758
2021-09-05,"Hamilton Community of Schools",32.008906826247305
2021-09-05,"Hollywood Community of Schools",29.877055914910148
2021-09-05,"Wilmington Community of Schools",33.012177825597888
2021-09-05,"Venice Community of Schools",28.686173264486516
2021-09-05,"Bell/Cudahy/Maywood Community of Schools",24.437542371545241
2021-09-05,"North Hollywood/Valley Village Community of Schools",27.348678000194088
2021-09-05,"Kreatwn/PcoUnion Community of Schools",20.29979593363035
2021-09-05,"West LA Community of Schools",14.260484198286548
2021-09-05,"San Fernando Valley/Sylmar Community of Schools",32.588454376163874
2021-09-05,"South Gate Community of Schools",14.194161941193586
2021-09-05,"Panorama City Community of Schools",23.460227094998281
2021-09-05,"Taft Community of Schools",35.354712220677683
2021-09-05,"Van Nuys/Valley Glen Community of Schools",24.461839530332679
2021-09-05,"Harbor City/Lomita Community of Schools",26.169637405135063
2021-09-05,"Westchester Community of Schools",27.814864263462393
2021-09-05,"Huntington Park/Vernon Community of Schools",25.881429656778845
2021-09-06,"Fremont Community of Schools",19.590717265135872
2021-09-06,"Achievement Network Community of Schools",35.288744966164323
2021-09-06,"MacArthur Park Community of Schools",9.61461421360468
2021-09-06,"Gardena Community of Schools",15.802781289506953
2021-09-06,"San Pedro Community of Schools",21.159542953872197
2021-09-06,"Boyle Heights Community of Schools",12.185710223810878
2021-09-06,"Jefferson/South Central (West) Community of Schools",20.4339203077108
2021-09-06,"Carson Community of Schools",21.578147221813545
2021-09-06,"Manual Arts/Vermont Square Community of Schools",21.840084601590878
2021-09-06,"LA Mid-City Community of Schools",13.698213144196524
2021-09-06,"Fairfax Community of Schools",11.496014714898834
2021-09-06,"H.E.E.T. (C/D) Community of Schools",19.462826002335539
2021-09-06,"Historic Central Avenue Community of Schools",29.951251755763032
2021-09-06,"East Los Angeles Community of Schools",8.28013347575163
2021-09-06,"South Mid-City Community of Schools",8.61017435603071
2021-09-06,"Rivera Community of Schools",21.446305873813234
2021-09-06,"H.E.E.T. (W) Community of Schools",25.195263290501384
2021-09-06,"Reseda Community of Schools",22.18278615794144
2021-09-06,"Kennedy/NAHS/VAAS Community of Schools",24.731814387733017
2021-09-06,"Canoga Park/Chatsworth Community of Schools",20.528728815492347
2021-09-06,"Lincoln Heights/El Sereno Community of Schools",5.6404760561791409
2021-09-06,"Eagle Rock/Highland Park Community of Schools",16.542049890822472
2021-09-06,"Downtown Community of Schools",9.8779524102203879
2021-09-06,"Glassell Park/Los Feliz Community of Schools",13.902851153936647
2021-09-06,"Monroe Community of Schools",13.896609227348526
2021-09-06,"Cleveland Community of Schools",24.85682468978683
2021-09-06,"Sunland/Tujunga Community of Schools",18.185124568103291
2021-09-06,"Sun Valley Community of Schools",28.101508894908164
2021-09-06,"Hamilton Community of Schools",20.848970060878994
2021-09-06,"Hollywood Community of Schools",23.869196801527629
2021-09-06,"Wilmington Community of Schools",21.983658813615214
2021-09-06,"Venice Community of Schools",23.676602532150334
2021-09-06,"Bell/Cudahy/Maywood Community of Schools",18.101114399043002
2021-09-06,"North Hollywood/Valley Village Community of Schools",24.645717806531113
2021-09-06,"Kreatwn/PcoUnion Community of Schools",14.943215780035862
2021-09-06,"West LA Community of Schools",10.960345470089218
2021-09-06,"San Fernando Valley/Sylmar Community of Schools",23.246083035008603
2021-09-06,"South Gate Community of Schools",7.089332681114727
2021-09-06,"Panorama City Community of Schools",15.614509001764441
2021-09-06,"Taft Community of Schools",28.915198149427319
2021-09-06,"Van Nuys/Valley Glen Community of Schools",18.641365833590452
2021-09-06,"Harbor City/Lomita Community of Schools",20.327269031405628
2021-09-06,"Westchester Community of Schools",22.238901398270922
2021-09-06,"Huntington Park/Vernon Community of Schools",18.346022665677093
2021-09-07,"Fremont Community of Schools",16.3265306122449
